original_index,location_name,latitude,longitude,city,state
756,Hazleton,40.95842,-75.97465,Hazleton,pennsylvania
756,Green Street,51.67554,-0.27402,Hazleton,pennsylvania
757,Broad Street,52.04966,0.85727,Hazleton,pennsylvania
757,Hazleton,40.95842,-75.97465,Hazleton,pennsylvania
758,Ridgewood,40.97926,-74.11653,Hazleton,pennsylvania
759,Wyoming,43.00024,-107.5009,Hazleton,pennsylvania
761,City of Hermitage,41.23094,-80.44124,Hermitage,pennsylvania
762,Hershey Park,40.2862,-76.65525,Hershey,pennsylvania
762,Hershey,40.28592,-76.65025,Hershey,pennsylvania
763,Hershey,40.28592,-76.65025,Hershey,pennsylvania
766,Hollsopple,40.21258,-78.92891,Hollsopple,pennsylvania
767,Pennsylvania,40.8,-77.7,Horsham,pennsylvania
770,Beaver County,40.68226,-80.34929,Independence,pennsylvania
773,Jennersville,39.82316,-75.86966,Jennersville,pennsylvania
779,Forest Lawn,53.63472,-113.60417,Johnstown,pennsylvania
781,Greater Poland Voivodeship,52.3,17.2,Johnstown,pennsylvania
784,Lower Saxony,52.83333,9.16667,Johnstown,pennsylvania
785,City of Johnstown,40.32586,-78.91935,Johnstown,pennsylvania
785,North Fork Dam,32.35231,-106.7,Johnstown,pennsylvania
788,Oak Hall,40.79395,-77.8025,Johnstown,pennsylvania
788,City of Royal Oak,42.5084,-83.15387,Johnstown,pennsylvania
795,Koppel,40.83423,-80.32229,Koppel,pennsylvania
798,La Plume,41.55674,-75.7538,La Plume,pennsylvania
799,La Plume,41.55674,-75.7538,La Plume,pennsylvania
800,La Plume,41.55674,-75.7538,La Plume,pennsylvania
801,Franklin County,39.92742,-77.72127,Lancaster,pennsylvania
801,La Quinta Austin I35 South Ben White,30.37178,-97.75005,Lancaster,pennsylvania
803,Lancaster County,40.78417,-96.68776,Lancaster,pennsylvania
803,Lancaster County,40.78417,-96.68776,Lancaster,pennsylvania
804,Maple Springs,42.19672,-79.42394,Lancaster,pennsylvania
807,Silver Springs Shores,29.10442,-82.02064,Lancaster,pennsylvania
807,Lancaster County,40.78417,-96.68776,Lancaster,pennsylvania
808,Lancaster County,40.78417,-96.68776,Lancaster,pennsylvania
809,Willow Valley,34.91195,-114.60663,Lancaster,pennsylvania
813,Woods County,36.76694,-98.86512,Langhorne,pennsylvania
816,Fort Indiantown Gap,40.43981,-76.5983,Lebanon County,pennsylvania
816,Lebanon,33.83333,35.83333,Lebanon County,pennsylvania
817,Lebanon County,40.36723,-76.45771,Lebanon County,pennsylvania
817,Cummings Park,41.04454,-73.51957,Lebanon County,pennsylvania
817,Lebanon,33.83333,35.83333,Lebanon County,pennsylvania
817,Fort Indiantown Gap,40.43981,-76.5983,Lebanon County,pennsylvania
828,Sand Ridge,43.2559,-76.23021,Lewistown,pennsylvania
838,Lower Burrell,40.55312,-79.75727,Lower Burrell,pennsylvania
839,Township of Madison,46.58694,-102.48712,Madison Township,pennsylvania
840,Malvern,17.97034,-77.69388,Malvern,pennsylvania
847,Town of Mars Hill,46.55424,-67.84723,Mars,pennsylvania
849,Masontown,39.55231,-79.79784,Mason Town,pennsylvania
851,River Road,48.0687,-123.12879,McElhattan,pennsylvania
852,McKeesport,40.34785,-79.86422,Mckeesport,pennsylvania
853,McVeytown,40.49924,-77.74138,McVeytown,pennsylvania
853,Mifflin County,40.61041,-77.61704,McVeytown,pennsylvania
856,Meadville,41.64144,-80.15145,Meadville,pennsylvania
859,Borough of Media,39.91986,-75.38891,Media,pennsylvania
863,Town of Middletown,41.54764,-72.65488,Middletown,pennsylvania
864,Town of Middletown,41.54764,-72.65488,Middletown,pennsylvania
867,Penn State University Park Airport,40.84867,-77.84917,Middletown,pennsylvania
868,Lima,-11.85,-76.45,Middletown / Lima,pennsylvania
868,Delaware County,39.91681,-75.3989,Middletown / Lima,pennsylvania
868,Town of Middletown,41.54764,-72.65488,Middletown / Lima,pennsylvania
869,Malibu,23.352,105.274,Milfard,pennsylvania
870,Town of Milford,42.15651,-71.5188,Milford,pennsylvania
878,Monroe County,43.16512,-77.63626,Monroe County,pennsylvania
879,Monroe County,43.16512,-77.63626,Monroe County,pennsylvania
884,Montgomery County,39.13638,-77.20424,Montgomery County,pennsylvania
885,Montgomery County,39.13638,-77.20424,Montgomery County,pennsylvania
885,Latin Quarter,31.20074,29.91098,Montgomery County,pennsylvania
886,Worcester County,42.3514,-71.90774,Montgomery county,pennsylvania
886,Montgomery County,39.13638,-77.20424,Montgomery county,pennsylvania
888,Morgantown,39.62953,-79.9559,Morgantown,pennsylvania
889,Mount Pleasant,43.59781,-84.76751,Mount Pleasant,pennsylvania
890,Mount Pocono,41.12203,-75.36463,Mount Pocono,pennsylvania
891,Mount Pocono,41.12203,-75.36463,Mount Pocono,pennsylvania
894,Logan County,40.72468,-103.1101,Murrysville,pennsylvania
896,New Zealand,-42.0,174.0,New Ashatola,pennsylvania
897,New Bloomfield,38.72032,-92.0913,New Bloomfield,pennsylvania
898,New Castle County,39.57833,-75.63898,New Castle,pennsylvania
899,New Castle County,39.57833,-75.63898,New Castle,pennsylvania
900,New Zealand,-42.0,174.0,New Castle,pennsylvania
900,New Castle County,39.57833,-75.63898,New Castle,pennsylvania
901,New Castle County,39.57833,-75.63898,New Castle,pennsylvania
902,Shenango Township Police Department,40.97393,-80.31188,New Castle,pennsylvania
902,New Castle County,39.57833,-75.63898,New Castle,pennsylvania
903,Phillips Mill Church,33.66846,-82.8832,New Hope,pennsylvania
903,New Hope,45.03802,-93.38662,New Hope,pennsylvania
904,New Hope,45.03802,-93.38662,New Hope,pennsylvania
904,Logan County,40.72468,-103.1101,New Hope,pennsylvania
905,River House,53.3981,-9.92186,New Hope,pennsylvania
905,New Hope,45.03802,-93.38662,New Hope,pennsylvania
905,South River,40.44649,-74.38598,New Hope,pennsylvania
906,New Hope,45.03802,-93.38662,New Hope,pennsylvania
907,New Hope,45.03802,-93.38662,New Hope,pennsylvania
908,New Hope,45.03802,-93.38662,New Hope,pennsylvania
909,New Milford,41.57704,-73.40845,New Milford,pennsylvania
909,Old Mill Village,37.77289,-81.21788,New Milford,pennsylvania
910,New Oxford,39.86371,-77.05581,New Oxford,pennsylvania
911,Borough of New Wilmington,41.11739,-80.33223,New Wilmington,pennsylvania
915,Newtown Square,38.93372,-76.05744,Newtown Square,pennsylvania
917,Norristown,40.1215,-75.3399,Norristown,pennsylvania
918,Valley Forge,40.09705,-75.46964,Norristown,pennsylvania
920,Oakdale,44.96302,-92.96494,Oakdale,pennsylvania
921,Kelly Road,46.71685,-64.13203,Ohioville,pennsylvania
921,Borough of Ohioville,40.68721,-80.47831,Ohioville,pennsylvania
923,Powder Mill Addition,39.50483,-76.4208,Oliphant Furnace,pennsylvania
925,Mount Pocono,41.12203,-75.36463,Paradise,pennsylvania
927,Cambria Heights,40.69455,-73.73847,Patton,pennsylvania
927,West Side Highway,46.18399,-122.91715,Patton,pennsylvania
931,Perryopolis,40.08702,-79.7506,Perryopolis,pennsylvania
931,Quaker City,39.97007,-81.29928,Perryopolis,pennsylvania
935,Philadelphia County,40.00764,-75.13396,Philadelphia,pennsylvania
937,Fairless Hills,40.17955,-74.85516,Philadelphia,pennsylvania
938,Fairless Hills,40.17955,-74.85516,Philadelphia,pennsylvania
939,Fort Mifflin,39.87539,-75.21296,Philadelphia,pennsylvania
940,Philadelphia County,40.00764,-75.13396,Philadelphia,pennsylvania
941,Philadelphia County,40.00764,-75.13396,Philadelphia,pennsylvania
943,Philadelphia County,40.00764,-75.13396,Philadelphia,pennsylvania
949,Delaware,39.00039,-75.49992,Philadelphia,pennsylvania
957,Phoenixville,40.13038,-75.51491,Phoenixville,pennsylvania
958,Pine Grove,38.41297,-120.65882,Pine Grove,pennsylvania
959,Pine Grove,38.41297,-120.65882,Pine Grove,pennsylvania
959,Old State Road Campground,41.86728,-78.95421,Pine Grove,pennsylvania
960,Pine Grove,38.41297,-120.65882,Pine Grove,pennsylvania
961,"Pitcairn, Henderson, Ducie and Oeno Islands",-25.06667,-130.1,Pitcairn,pennsylvania
961,Stann Creek District,16.83333,-88.46667,Pitcairn,pennsylvania
968,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
968,South Hills,46.55674,-111.99765,Pittsburgh,pennsylvania
969,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
977,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
979,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
980,Fort Bend County,29.52749,-95.77089,Pittsburgh,pennsylvania
984,Kennywood Park,40.38785,-79.86477,Pittsburgh,pennsylvania
984,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
985,East Pittsburgh City Hall,40.3992,-79.83597,Pittsburgh,pennsylvania
985,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
986,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
987,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
988,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
989,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
991,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
994,North Carolina,35.50069,-80.00032,Pittsburgh,pennsylvania
995,North Side,19.35,-81.2,Pittsburgh,pennsylvania
995,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
996,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
998,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
999,Dead Horse Point State Park,38.50582,-109.73317,Pittsburgh,pennsylvania
999,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
1002,Rolling Hills,38.28257,-85.5744,Pittsburgh,pennsylvania
1005,Pittsburgh,40.44062,-79.99589,Pittsburgh,pennsylvania
1009,Pittston,41.32591,-75.78936,Pittston,pennsylvania
1010,Village of Plum City,44.63375,-92.19191,Plum,pennsylvania
1014,Mount Zion,18.43377,-77.28028,Raccoon,pennsylvania
1016,Radnor,40.38423,-83.15075,Radnor,pennsylvania
1021,Reading,51.45,-0.96667,Reading,pennsylvania
1026,Reading,51.45,-0.96667,Reading,pennsylvania
1029,Paper Mill,41.02981,-76.44078,Roaring Spring,pennsylvania
1029,Roaring Spring,40.33591,-78.39085,Roaring Spring,pennsylvania
1030,Paper Mill,41.02981,-76.44078,Roaring Spring,pennsylvania
1030,Roaring Spring,40.33591,-78.39085,Roaring Spring,pennsylvania
1031,Root Hollow,41.61372,-78.1874,Root Hollow,pennsylvania
1033,Borough of Sandy Lake,41.35022,-80.08369,Sandy Lake,pennsylvania
1037,West Mountain,40.06079,-111.78827,Scranton,pennsylvania
1038,Blue Crane Route,-32.77816,25.41309,Scenery Hill,pennsylvania
1040,Scottdale,33.78983,-84.26409,Scottdale,pennsylvania
1045,Shanksville,40.01786,-78.90725,Shanksville,pennsylvania
1045,Somerset County,39.97244,-79.02827,Shanksville,pennsylvania
1046,Borough of Shillington,40.30345,-75.96716,Shillington,pennsylvania
1048,Borough of Shillington,40.30345,-75.96716,Shillington,pennsylvania
1049,Township of Tyrone,48.32874,-103.66884,Sinking Valley,pennsylvania
1052,Slippery Rock,41.06395,-80.05645,Slippery rock,pennsylvania
1056,Democratic Republic of the Congo,-2.5,23.5,Smithton (Van Meter),pennsylvania
1059,South Park View,38.1184,-85.72163,South Park,pennsylvania
1059,Koppel,40.83423,-80.32229,South Park,pennsylvania
1059,Pennsylvania,40.8,-77.7,South Park,pennsylvania
1060,Spring City,39.48246,-111.49602,Spring City,pennsylvania
1061,Spring City,39.48246,-111.49602,Spring City,pennsylvania
1063,California,37.25022,-119.75126,In California Page 3,california
1068,East Fourth Street Historic District,41.49866,-81.69124,St. Mary’s,pennsylvania
1073,Clearfield County,41.00019,-78.47411,Stanley,pennsylvania
1073,Stanley,-51.69382,-57.85701,Stanley,pennsylvania
1074,Borough of Penn Lake Park,41.11538,-75.77326,State College,pennsylvania
1083,Main Street City Park,45.42928,-122.77482,Strasburg,pennsylvania
1083,Borough of Strasburg,39.9832,-76.18477,Strasburg,pennsylvania
1084,Sugar Valley,39.71955,-76.81081,Sugar Valley,pennsylvania
1085,Departamento de San Marcos,15.0,-91.91667,San Marcos,california
1086,Departamento de San Marcos,15.0,-91.91667,San Marcos,california
1087,Departamento de San Miguel,13.53333,-88.28333,San Miguel,california
1088,Departamento de San Miguel,13.53333,-88.28333,San Miguel,california
1089,San Rafael del Yuma,18.38333,-68.66667,San Rafael,california
1092,Sanger,36.70801,-119.55597,Sanger,california
1093,Departamento de Santa Ana,14.1,-89.58333,Santa Ana,california
1094,Departamento de Santa Ana,14.1,-89.58333,Santa Ana,california
1095,Departamento de Santa Ana,14.1,-89.58333,Santa Ana,california
1096,Departamento de Santa Ana,14.1,-89.58333,Santa Ana,california
1098,Santa Barbara County,34.53834,-120.03078,Santa Barbara,california
1098,La Cumbre,3.69623,-76.58615,Santa Barbara,california
1099,Santa Barbara County,34.53834,-120.03078,Santa Barbara,california
1100,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1100,Church Built from One Tree,38.43575,-122.71443,Santa Clara,california
1101,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1102,Los Banos,37.05828,-120.84992,Santa Clara,california
1102,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1103,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1104,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1105,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1106,Sugar Valley,39.71955,-76.81081,Sugar Valley,pennsylvania
1109,Summit Hill,40.82481,-75.87103,Summit Hill,pennsylvania
1110,Little River Band of Ottawa Indians Reservation,43.94279,-86.23302,Swiftwater,pennsylvania
1110,Swiftwater Bridge,44.13395,-71.95064,Swiftwater,pennsylvania
1110,Indian Falls,40.05684,-120.96384,Swiftwater,pennsylvania
1111,Mount Airy,36.4993,-80.60729,Swiftwater,pennsylvania
1112,Swiftwater Bridge,44.13395,-71.95064,Swiftwater,pennsylvania
1115,Tannersville,41.04009,-75.30574,Tannersville,pennsylvania
1118,Torrance,33.83585,-118.34063,Torrance,pennsylvania
1122,County Tyrone,54.58333,-7.0,Tyrone,pennsylvania
1123,Borough of Tullytown,40.14021,-74.81072,Tullytown,pennsylvania
1123,Manor Lake Dam,40.13178,-74.79461,Tullytown,pennsylvania
1124,Uniondale,40.70038,-73.59291,Uniondale,pennsylvania
1124,Lewis Lake,44.68209,-63.83533,Uniondale,pennsylvania
1125,Uniontown,39.90008,-79.71643,Uniontown,pennsylvania
1125,Pittsburgh,40.44062,-79.99589,Uniontown,pennsylvania
1126,Upper Black Eddy,40.56538,-75.09962,Upper Black Eddy,pennsylvania
1127,Township of Upper Darby,39.94901,-75.28911,Upper Darby,pennsylvania
1128,Township of Upper Darby,39.94901,-75.28911,Upper Darby,pennsylvania
1133,Borough of Volant,41.11309,-80.2591,Volant,pennsylvania
1134,Paramount,33.88946,-118.15979,Santa Clara,california
1134,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1135,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1137,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1138,Santa Clara County,37.23249,-121.69627,Santa Clara,california
1139,North Sand Canyon,33.84228,-108.5909,Santa Clarita,california
1140,Santa Clarita,34.39166,-118.54259,Santa Clarita,california
1141,Santa Clarita,34.39166,-118.54259,Santa Clarita,california
1142,Santa Clarita,34.39166,-118.54259,Santa Clarita,california
1143,Santa Clarita,34.39166,-118.54259,Santa Clarita,california
1143,Township of Lake Elizabeth,45.02296,-94.81861,Santa Clarita,california
1144,Santa Clarita,34.39166,-118.54259,Santa Clarita,california
1144,Warm Springs,44.76345,-121.26616,Santa Clarita,california
1145,Santa Clarita,34.39166,-118.54259,Santa Clarita,california
1146,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1147,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1148,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1148,Blue Beach Gyo,37.447,126.63066,Santa Cruz,california
1149,Departamento de San José,-34.25,-56.75,Santa Cruz,california
1149,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1150,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1151,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1152,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1153,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1154,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1155,Santa Cruz Province,-49.0,-70.0,Santa Cruz,california
1156,Santa Fe Province,-31.0,-61.0,Santa Fe springs,california
1158,Santa Maria da Feira,40.96043,-8.51545,Santa Maria,california
1159,Santa Maria da Feira,40.96043,-8.51545,Santa Maria,california
1160,Santa Paula,34.35417,-119.05927,Santa Paula,california
1161,Santa Paula,34.35417,-119.05927,Santa Paula,california
1163,Big Basin Redwoods State Park,37.18522,-122.22969,Saratoga,california
1165,Seal Beach,33.74141,-118.10479,Seal Beach,california
1174,Brush Creek,36.41675,-94.78606,Warrendale,pennsylvania
1174,Warrendale,40.6534,-80.0795,Warrendale,pennsylvania
1175,Warrendale,40.6534,-80.0795,Warrendale,pennsylvania
1178,Washington,47.50012,-120.50147,Washington,pennsylvania
1179,Washington County,45.03873,-92.88396,Washington County,pennsylvania
1182,Waynesboro,38.06847,-78.88947,Waynesboro,pennsylvania
1183,Waynesboro,38.06847,-78.88947,Waynesboro,pennsylvania
1188,Borough of West Brownsville,40.03134,-79.89127,West Brownsville,pennsylvania
1189,Chester County,39.97314,-75.74845,West Chester,pennsylvania
1189,West Chester,41.3389,-91.81767,West Chester,pennsylvania
1190,Cotton Ground,17.16667,-62.61667,West Chester,pennsylvania
1190,West Chester,41.3389,-91.81767,West Chester,pennsylvania
1191,West Chester,41.3389,-91.81767,West Chester,pennsylvania
1191,Spring City,39.48246,-111.49602,West Chester,pennsylvania
1192,West Chester,41.3389,-91.81767,West Chester,pennsylvania
1193,West Chester,41.3389,-91.81767,West Chester,pennsylvania
1194,West Sunbury,41.00729,-79.89616,West Sunbury,pennsylvania
1195,City of Westfield,42.13819,-72.7561,Westfield,pennsylvania
1196,Westmoreland,18.23333,-78.15,Westmoreland,pennsylvania
1196,Town of Cape Elizabeth,43.56899,-70.20199,Westmoreland,pennsylvania
1197,Westmoreland,18.23333,-78.15,Westmoreland,pennsylvania
1197,Stann Creek District,16.83333,-88.46667,Westmoreland,pennsylvania
1199,Fort Ord Military Reservation (historical),36.65278,-121.80056,Seaside,california
1200,Cross Keys,17.90727,-77.50111,Selma,california
1201,La Casa Vieja,26.84583,-107.81278,Shingle Springs,california
1202,Edgewater,40.82704,-73.97569,Silverlake,california
1203,Indian Hills,38.27257,-85.66274,Simi Valley,california
1206,Simi Hills Neighborhood Park,34.28722,-118.69426,Simi Valley,california
1208,Sycamore Park,-32.28222,115.7556,Simi Valley,california
1209,Nova Scotia,45.00015,-62.99865,Scotia,california
1209,California,37.25022,-119.75126,Scotia,california
1210,Soledad de Graciano Sánchez,22.18912,-100.93792,Soledad,california
1211,Black Mountain Cemetery,-30.31634,151.66184,Sonoma,california
1213,Sonoma County,38.52529,-122.92254,Sonoma,california
1214,Departamento de Santa Rosa,14.16667,-90.3,Sonoma,california
1214,Sonoma County,38.52529,-122.92254,Sonoma,california
1215,South Gate,33.95474,-118.21202,South Gate,california
1217,Michigan,44.25029,-85.50033,South Los Angeles,california
1217,South Los Angeles,33.92752,-118.27813,South Los Angeles,california
1218,Sewickley,40.53646,-80.1845,Westmoreland,pennsylvania
1218,Town of Mars Hill,46.55424,-67.84723,Westmoreland,pennsylvania
1220,Powerhouse Park,-31.0985,150.9346,White Haven,pennsylvania
1221,White Oak,39.03983,-76.99303,White Oak,pennsylvania
1222,Cedar Grove Park,34.96376,-81.00674,Whitemarsh Township,pennsylvania
